Customer_ID,Campaign,Emails_Sent,Emails_Opened,Clicked_Through,Made_Purchase,Number_of_Orders,Total_Revenue,Customer_Segment,Previous_30day_Orders
C017043,B,4,1,0,0,0,0.0,Regular,0
C017044,B,4,3,0,0,0,0.0,Regular,3
C017045,B,4,1,0,0,0,0.0,New,2
C017046,B,4,1,0,0,0,0.0,New,0
C017047,B,4,1,0,0,0,0.0,Regular,0
C017048,B,4,2,0,0,0,0.0,VIP,3
C017049,B,4,1,0,0,0,0.0,Regular,2
C017050,B,4,1,0,0,0,0.0,New,4
C017051,B,4,4,1,0,0,0.0,Regular,0
C017052,B,4,2,1,0,0,0.0,New,4
C017053,B,4,2,0,0,0,0.0,VIP,1
C017054,B,4,2,0,0,0,0.0,VIP,3
C017055,B,4,1,0,0,0,0.0,Regular,0
C017056,B,4,1,1,1,4,636.16,VIP,4
C017057,B,4,1,0,0,0,0.0,New,3
C017058,B,4,2,0,0,0,0.0,New,4
C017059,B,4,1,1,0,0,0.0,Regular,0
C017060,B,4,2,0,1,3,277.85,Regular,3
C017061,B,4,2,0,0,0,0.0,Regular,3
C017062,B,4,2,0,0,0,0.0,VIP,3
C017063,B,4,3,0,0,0,0.0,Regular,1
C017064,B,4,4,1,0,0,0.0,Regular,0
C017065,B,4,0,0,1,3,159.19,New,3
C017066,B,4,0,0,0,0,0.0,Regular,4
C017067,B,4,0,0,0,0,0.0,Regular,0
C017068,B,4,2,0,0,0,0.0,Regular,0
C017069,B,4,1,0,0,0,0.0,VIP,3
C017070,B,4,2,1,0,0,0.0,Regular,1
C017071,B,4,1,0,0,0,0.0,VIP,1
C017072,B,4,1,0,0,0,0.0,New,0
C017073,B,4,2,0,0,0,0.0,New,4
C017074,B,4,1,0,0,0,0.0,Regular,1
C017075,B,4,2,0,0,0,0.0,VIP,0
C017076,B,4,0,0,0,0,0.0,Regular,2
C017077,B,4,1,1,0,0,0.0,VIP,1
C017078,B,4,2,1,0,0,0.0,VIP,3
C017079,B,4,1,1,0,0,0.0,New,3
C017080,B,4,2,0,0,0,0.0,New,4
C017081,B,4,2,0,0,0,0.0,New,3
C017082,B,4,2,0,0,0,0.0,Regular,1
C017083,B,4,1,1,0,0,0.0,Regular,1
C017084,B,4,2,0,0,0,0.0,Regular,0
C017085,B,4,1,0,0,0,0.0,New,1
C017086,B,4,1,0,0,0,0.0,VIP,2
C017087,B,4,1,0,0,0,0.0,Regular,3
C017088,B,4,0,0,0,0,0.0,New,0
C017089,B,4,1,0,0,0,0.0,New,0
C017090,B,4,1,1,0,0,0.0,Regular,1
C017091,B,4,3,0,0,0,0.0,Regular,2
C017092,B,4,1,0,0,0,0.0,Regular,1
C017093,B,4,3,0,0,0,0.0,Regular,1
C017094,B,4,1,0,0,0,0.0,Regular,1
C017095,B,4,1,1,1,2,273.98,Regular,0
C017096,B,4,0,0,0,0,0.0,VIP,0
C017097,B,4,1,0,0,0,0.0,Regular,2
C017098,B,4,2,0,0,0,0.0,VIP,3
C017099,B,4,1,0,1,3,423.91,VIP,0
C017100,B,4,2,0,0,0,0.0,VIP,0
C017101,B,4,2,0,0,0,0.0,VIP,3
C017102,B,4,0,0,0,0,0.0,Regular,0
C017103,B,4,3,1,0,0,0.0,Regular,1
C017104,B,4,1,0,0,0,0.0,Regular,0
C017105,B,4,2,0,0,0,0.0,New,1
C017106,B,4,2,1,1,4,367.84,Regular,0
C017107,B,4,2,0,0,0,0.0,Regular,0
C017108,B,4,1,1,0,0,0.0,New,3
C017109,B,4,2,0,0,0,0.0,Regular,0
C017110,B,4,1,0,0,0,0.0,New,4
C017111,B,4,1,0,0,0,0.0,Regular,1
C017112,B,4,2,0,0,0,0.0,Regular,0
C017113,B,4,0,0,0,0,0.0,Regular,1
C017114,B,4,2,1,0,0,0.0,New,4
C017115,B,4,2,1,0,0,0.0,Regular,3
C017116,B,4,1,1,0,0,0.0,Regular,2
C017117,B,4,1,0,0,0,0.0,Regular,3
C017118,B,4,1,0,0,0,0.0,Regular,0
C017119,B,4,3,0,0,0,0.0,New,2
C017120,B,4,0,0,0,0,0.0,Regular,1
C017121,B,4,2,0,0,0,0.0,Regular,1
C017122,B,4,2,1,0,0,0.0,Regular,2
C017123,B,4,2,0,0,0,0.0,New,1
C017124,B,4,2,1,0,0,0.0,VIP,3
C017125,B,4,2,0,0,0,0.0,VIP,2
C017126,B,4,1,0,0,0,0.0,VIP,2
C017127,B,4,1,0,0,0,0.0,New,0
C017128,B,4,0,0,0,0,0.0,Regular,0
C017129,B,4,2,0,0,0,0.0,Regular,1
C017130,B,4,2,1,1,3,312.52,Regular,0
C017131,B,4,2,1,0,0,0.0,VIP,0
C017132,B,4,2,0,0,0,0.0,Regular,1
C017133,B,4,2,0,0,0,0.0,VIP,2
C017134,B,4,0,0,0,0,0.0,Regular,1
C017135,B,4,1,0,0,0,0.0,New,0
C017136,B,4,0,0,0,0,0.0,Regular,2
C017137,B,4,2,0,0,0,0.0,Regular,3
C017138,B,4,0,0,0,0,0.0,Regular,0
C017139,B,4,2,0,0,0,0.0,Regular,4
C017140,B,4,1,0,0,0,0.0,New,0
C017141,B,4,1,0,0,0,0.0,New,3
C017142,B,4,0,0,0,0,0.0,New,2
C017143,B,4,1,0,0,0,0.0,Regular,3
C017144,B,4,1,1,1,1,61.41,New,2
C017145,B,4,3,0,0,0,0.0,VIP,2
C017146,B,4,2,0,0,0,0.0,New,0
C017147,B,4,0,0,0,0,0.0,New,4
C017148,B,4,2,1,1,3,298.66,Regular,0
C017149,B,4,1,0,0,0,0.0,New,2
C017150,B,4,2,0,0,0,0.0,Regular,0
C017151,B,4,0,0,0,0,0.0,Regular,0
C017152,B,4,0,0,0,0,0.0,New,5
C017153,B,4,1,1,0,0,0.0,Regular,1
C017154,B,4,1,0,0,0,0.0,New,1
C017155,B,4,2,0,0,0,0.0,New,4
C017156,B,4,2,1,0,0,0.0,Regular,0
C017157,B,4,2,0,0,0,0.0,New,2
C017158,B,4,0,0,0,0,0.0,Regular,2
C017159,B,4,0,0,0,0,0.0,Regular,0
C017160,B,4,1,0,0,0,0.0,New,1
C017161,B,4,0,0,0,0,0.0,New,0
C017162,B,4,1,1,1,1,71.4,Regular,1
C017163,B,4,2,0,0,0,0.0,Regular,2
C017164,B,4,1,0,0,0,0.0,VIP,3
C017165,B,4,2,0,0,0,0.0,Regular,0
C017166,B,4,3,1,0,0,0.0,VIP,0
C017167,B,4,0,0,0,0,0.0,Regular,1
C017168,B,4,2,1,0,0,0.0,New,4
C017169,B,4,1,0,0,0,0.0,New,0
C017170,B,4,3,0,0,0,0.0,VIP,0
C017171,B,4,1,0,0,0,0.0,Regular,0
C017172,B,4,1,0,0,0,0.0,New,2
C017173,B,4,1,0,0,0,0.0,New,3
C017174,B,4,2,1,0,0,0.0,Regular,0
C017175,B,4,1,1,0,0,0.0,New,2
C017176,B,4,1,0,0,0,0.0,New,1
C017177,B,4,3,0,0,0,0.0,VIP,1
C017178,B,4,1,0,0,0,0.0,VIP,0
C017179,B,4,1,1,1,5,690.43,VIP,0
C017180,B,4,2,0,0,0,0.0,Regular,0
C017181,B,4,2,0,0,0,0.0,Regular,0
C017182,B,4,1,0,0,0,0.0,VIP,0
C017183,B,4,1,0,0,0,0.0,Regular,2
C017184,B,4,3,0,0,0,0.0,VIP,1
C017185,B,4,2,0,0,0,0.0,New,0
C017186,B,4,0,0,0,0,0.0,Regular,3
C017187,B,4,1,0,0,0,0.0,Regular,0
C017188,B,4,3,0,0,0,0.0,Regular,0
C017189,B,4,2,0,0,0,0.0,VIP,3
C017190,B,4,2,0,0,0,0.0,New,3
C017191,B,4,1,1,0,0,0.0,Regular,1
C017192,B,4,2,0,0,0,0.0,New,1
C017193,B,4,1,0,0,0,0.0,New,3
C017194,B,4,1,0,0,0,0.0,Regular,1
C017195,B,4,1,1,0,0,0.0,Regular,1
C017196,B,4,2,0,0,0,0.0,Regular,2
C017197,B,4,1,0,0,0,0.0,New,1
C017198,B,4,2,1,0,0,0.0,New,0
C017199,B,4,2,0,0,0,0.0,New,0
C017200,B,4,2,0,0,0,0.0,Regular,1
C017201,B,4,2,0,0,0,0.0,Regular,1
C017202,B,4,1,0,0,0,0.0,New,4
C017203,B,4,1,0,0,0,0.0,New,0
C017204,B,4,2,0,0,0,0.0,New,4
C017205,B,4,1,0,0,0,0.0,Regular,1
C017206,B,4,1,0,0,0,0.0,Regular,3
C017207,B,4,1,0,0,0,0.0,New,1
C017208,B,4,1,0,0,0,0.0,VIP,1
C017209,B,4,1,0,0,0,0.0,New,1
C017210,B,4,1,0,0,0,0.0,New,0
C017211,B,4,1,0,0,0,0.0,Regular,0
C017212,B,4,3,0,0,0,0.0,New,2
C017213,B,4,2,0,0,0,0.0,New,0
C017214,B,4,2,0,0,0,0.0,New,3
C017215,B,4,2,0,0,0,0.0,VIP,3
C017216,B,4,2,0,0,0,0.0,New,2
C017217,B,4,2,0,0,0,0.0,VIP,1
C017218,B,4,1,0,1,2,139.7,New,1
C017219,B,4,1,0,0,0,0.0,New,0
C017220,B,4,0,0,0,0,0.0,Regular,3
C017221,B,4,1,0,0,0,0.0,Regular,2
C017222,B,4,2,0,0,0,0.0,Regular,4
C017223,B,4,4,1,0,0,0.0,New,1
C017224,B,4,3,1,0,0,0.0,Regular,1
C017225,B,4,3,0,0,0,0.0,VIP,1
C017226,B,4,1,0,0,0,0.0,New,3
C017227,B,4,4,1,0,0,0.0,Regular,0
C017228,B,4,1,1,0,0,0.0,Regular,4
C017229,B,4,2,0,0,0,0.0,New,0
C017230,B,4,0,0,0,0,0.0,New,4
C017231,B,4,2,0,1,2,303.89,VIP,2
C017232,B,4,3,0,0,0,0.0,Regular,5
C017233,B,4,3,0,0,0,0.0,Regular,3
C017234,B,4,2,0,0,0,0.0,Regular,3
C017235,B,4,2,1,0,0,0.0,Regular,3
C017236,B,4,1,0,0,0,0.0,VIP,1
C017237,B,4,2,0,1,1,59.62,New,0
C017238,B,4,0,0,0,0,0.0,New,0
C017239,B,4,0,0,0,0,0.0,Regular,1
C017240,B,4,2,0,0,0,0.0,VIP,0
C017241,B,4,0,0,0,0,0.0,Regular,1
C017242,B,4,1,0,1,1,75.58,New,2
C017243,B,4,1,0,0,0,0.0,Regular,3
C017244,B,4,1,1,0,0,0.0,Regular,2
C017245,B,4,1,0,0,0,0.0,New,0
C017246,B,4,2,0,0,0,0.0,Regular,0
C017247,B,4,2,0,0,0,0.0,VIP,5
C017248,B,4,1,0,0,0,0.0,Regular,1
C017249,B,4,1,0,0,0,0.0,New,0
C017250,B,4,2,0,0,0,0.0,New,4
C017251,B,4,1,0,0,0,0.0,VIP,3
C017252,B,4,1,0,1,3,225.94,Regular,2
C017253,B,4,2,0,0,0,0.0,Regular,4
C017254,B,4,1,0,0,0,0.0,VIP,2
C017255,B,4,1,0,0,0,0.0,New,4
C017256,B,4,0,0,0,0,0.0,Regular,2
C017257,B,4,1,0,0,0,0.0,Regular,0
C017258,B,4,1,0,0,0,0.0,New,0
C017259,B,4,2,0,0,0,0.0,New,2
C017260,B,4,3,0,0,0,0.0,Regular,1
C017261,B,4,1,0,0,0,0.0,New,3
C017262,B,4,3,0,0,0,0.0,VIP,0
C017263,B,4,2,0,0,0,0.0,Regular,0
C017264,B,4,3,0,0,0,0.0,Regular,2
C017265,B,4,2,0,0,0,0.0,New,5
C017266,B,4,0,0,0,0,0.0,New,1
C017267,B,4,2,0,0,0,0.0,Regular,3
C017268,B,4,1,0,1,2,241.91,Regular,1
C017269,B,4,0,0,0,0,0.0,New,1
C017270,B,4,1,0,0,0,0.0,Regular,0
C017271,B,4,2,0,0,0,0.0,New,0
C017272,B,4,3,0,0,0,0.0,Regular,0
C017273,B,4,2,0,0,0,0.0,Regular,0
C017274,B,4,3,0,0,0,0.0,Regular,5
C017275,B,4,3,0,0,0,0.0,VIP,1
C017276,B,4,0,0,0,0,0.0,New,0
C017277,B,4,0,0,0,0,0.0,New,4
C017278,B,4,0,0,0,0,0.0,New,0
C017279,B,4,0,0,0,0,0.0,New,4
C017280,B,4,0,0,0,0,0.0,New,1
C017281,B,4,2,0,0,0,0.0,VIP,1
C017282,B,4,2,0,0,0,0.0,New,2
C017283,B,4,2,1,0,0,0.0,Regular,1
C017284,B,4,1,0,0,0,0.0,New,2
C017285,B,4,3,0,0,0,0.0,VIP,2
C017286,B,4,1,0,0,0,0.0,Regular,2
C017287,B,4,2,0,0,0,0.0,New,3
C017288,B,4,1,0,0,0,0.0,New,2
C017289,B,4,1,0,0,0,0.0,Regular,2
C017290,B,4,2,0,0,0,0.0,New,4
C017291,B,4,1,0,0,0,0.0,Regular,1
C017292,B,4,2,0,0,0,0.0,VIP,5
C017293,B,4,1,0,0,0,0.0,Regular,1
C017294,B,4,2,0,0,0,0.0,Regular,1
C017295,B,4,4,0,1,2,206.6,Regular,0
C017296,B,4,0,0,0,0,0.0,VIP,0
C017297,B,4,1,0,0,0,0.0,Regular,1
C017298,B,4,1,0,0,0,0.0,Regular,1
C017299,B,4,0,0,0,0,0.0,New,2
C017300,B,4,2,1,1,3,349.44,VIP,1
C017301,B,4,0,0,0,0,0.0,New,3
C017302,B,4,1,0,0,0,0.0,VIP,0
C017303,B,4,0,0,0,0,0.0,New,3
C017304,B,4,1,0,0,0,0.0,New,0
C017305,B,4,2,1,0,0,0.0,VIP,2
C017306,B,4,0,0,0,0,0.0,VIP,3
C017307,B,4,0,0,0,0,0.0,New,1
C017308,B,4,1,0,0,0,0.0,Regular,0
C017309,B,4,1,1,1,1,97.33,Regular,0
C017310,B,4,2,0,0,0,0.0,Regular,2
C017311,B,4,1,1,1,1,99.12,Regular,0
C017312,B,4,1,0,0,0,0.0,New,2
C017313,B,4,2,0,0,0,0.0,Regular,1
C017314,B,4,1,1,0,0,0.0,New,1
C017315,B,4,2,0,0,0,0.0,New,2
C017316,B,4,2,0,0,0,0.0,New,1
C017317,B,4,1,0,0,0,0.0,Regular,3
C017318,B,4,1,0,0,0,0.0,VIP,2
C017319,B,4,2,0,0,0,0.0,Regular,5
C017320,B,4,1,0,0,0,0.0,Regular,3
C017321,B,4,2,0,0,0,0.0,Regular,0
C017322,B,4,2,0,0,0,0.0,Regular,1
C017323,B,4,3,0,0,0,0.0,VIP,0
C017324,B,4,1,0,0,0,0.0,New,4
C017325,B,4,0,0,0,0,0.0,New,0
C017326,B,4,0,0,0,0,0.0,Regular,0
C017327,B,4,2,0,0,0,0.0,New,0
C017328,B,4,3,0,0,0,0.0,Regular,0
C017329,B,4,2,0,1,3,402.43,VIP,0
C017330,B,4,2,0,0,0,0.0,Regular,3
C017331,B,4,2,1,0,0,0.0,Regular,0
C017332,B,4,2,0,1,1,96.94,Regular,3
C017333,B,4,3,0,0,0,0.0,Regular,2
C017334,B,4,0,0,0,0,0.0,New,1
C017335,B,4,1,0,0,0,0.0,New,2
C017336,B,4,2,0,0,0,0.0,Regular,5
C017337,B,4,2,0,0,0,0.0,New,2
C017338,B,4,2,0,0,0,0.0,New,2
C017339,B,4,3,0,0,0,0.0,Regular,2
C017340,B,4,1,0,0,0,0.0,New,1
C017341,B,4,2,0,0,0,0.0,Regular,0
C017342,B,4,1,0,0,0,0.0,Regular,1
C017343,B,4,1,1,0,0,0.0,VIP,0
C017344,B,4,0,0,1,2,158.28,New,2
C017345,B,4,3,0,0,0,0.0,Regular,2
C017346,B,4,0,0,0,0,0.0,New,3
C017347,B,4,0,0,0,0,0.0,New,1
C017348,B,4,1,0,0,0,0.0,Regular,0
C017349,B,4,0,0,0,0,0.0,New,0
C017350,B,4,0,0,0,0,0.0,New,1
C017351,B,4,0,0,0,0,0.0,Regular,0
C017352,B,4,1,0,0,0,0.0,VIP,2
C017353,B,4,0,0,0,0,0.0,Regular,5
C017354,B,4,3,0,0,0,0.0,Regular,2
C017355,B,4,0,0,0,0,0.0,New,3
C017356,B,4,1,1,0,0,0.0,New,3
C017357,B,4,3,1,1,4,671.14,VIP,1
C017358,B,4,2,1,0,0,0.0,VIP,0
C017359,B,4,1,0,0,0,0.0,New,0
C017360,B,4,1,0,0,0,0.0,New,2
C017361,B,4,2,0,0,0,0.0,New,1
C017362,B,4,2,0,1,3,329.42,Regular,0
C017363,B,4,1,1,0,0,0.0,Regular,2
C017364,B,4,1,0,0,0,0.0,Regular,3
C017365,B,4,2,0,0,0,0.0,Regular,2
C017366,B,4,1,0,1,2,197.02,Regular,1
C017367,B,4,2,0,0,0,0.0,New,1
C017368,B,4,0,0,0,0,0.0,Regular,3
C017369,B,4,1,0,0,0,0.0,New,1
C017370,B,4,3,1,0,0,0.0,Regular,3
C017371,B,4,1,0,0,0,0.0,VIP,3
C017372,B,4,3,0,0,0,0.0,VIP,1
C017373,B,4,3,0,0,0,0.0,Regular,1
C017374,B,4,2,0,0,0,0.0,Regular,1
C017375,B,4,1,0,0,0,0.0,Regular,4
C017376,B,4,2,0,0,0,0.0,Regular,2
C017377,B,4,2,0,0,0,0.0,Regular,3
C017378,B,4,2,0,0,0,0.0,Regular,0
C017379,B,4,1,1,1,3,208.8,New,1
C017380,B,4,1,0,1,5,518.84,VIP,4
C017381,B,4,2,0,0,0,0.0,Regular,2
C017382,B,4,0,0,0,0,0.0,Regular,3
C017383,B,4,4,0,0,0,0.0,VIP,0
C017384,B,4,1,0,0,0,0.0,Regular,1
C017385,B,4,1,1,0,0,0.0,VIP,2
C017386,B,4,1,0,0,0,0.0,Regular,4
C017387,B,4,1,0,0,0,0.0,New,0
C017388,B,4,0,0,0,0,0.0,New,3
C017389,B,4,0,0,0,0,0.0,Regular,2
C017390,B,4,2,0,0,0,0.0,Regular,0
C017391,B,4,0,0,0,0,0.0,Regular,2
C017392,B,4,1,0,0,0,0.0,Regular,0
C017393,B,4,2,0,0,0,0.0,Regular,1
C017394,B,4,0,0,0,0,0.0,New,2
C017395,B,4,1,0,0,0,0.0,VIP,0
C017396,B,4,0,0,0,0,0.0,Regular,2
C017397,B,4,1,0,0,0,0.0,VIP,2
C017398,B,4,2,0,0,0,0.0,Regular,0
C017399,B,4,0,0,0,0,0.0,New,2
C017400,B,4,2,0,0,0,0.0,New,1
C017401,B,4,2,0,1,1,63.97,New,0
C017402,B,4,0,0,0,0,0.0,VIP,2
C017403,B,4,1,0,0,0,0.0,Regular,3
C017404,B,4,2,0,0,0,0.0,Regular,2
C017405,B,4,1,1,1,2,256.32,VIP,1
C017406,B,4,2,0,0,0,0.0,New,0
C017407,B,4,2,0,0,0,0.0,VIP,1
C017408,B,4,1,0,0,0,0.0,VIP,2
C017409,B,4,2,0,0,0,0.0,Regular,1
C017410,B,4,3,0,1,3,381.73,VIP,3
C017411,B,4,1,0,0,0,0.0,Regular,3
C017412,B,4,1,0,0,0,0.0,New,0
C017413,B,4,1,0,0,0,0.0,New,1
C017414,B,4,1,0,0,0,0.0,Regular,0
C017415,B,4,2,0,0,0,0.0,Regular,3
C017416,B,4,2,0,0,0,0.0,Regular,1
C017417,B,4,2,0,0,0,0.0,VIP,0
C017418,B,4,0,0,0,0,0.0,New,0
C017419,B,4,2,0,0,0,0.0,VIP,2
C017420,B,4,1,0,0,0,0.0,New,2
C017421,B,4,1,1,0,0,0.0,New,0
C017422,B,4,3,0,0,0,0.0,Regular,2
C017423,B,4,1,0,0,0,0.0,Regular,1
C017424,B,4,0,0,0,0,0.0,Regular,0
C017425,B,4,1,0,0,0,0.0,New,3
C017426,B,4,2,0,0,0,0.0,Regular,1
C017427,B,4,2,0,0,0,0.0,Regular,3
C017428,B,4,1,0,0,0,0.0,Regular,0
C017429,B,4,0,0,0,0,0.0,New,2
C017430,B,4,1,0,0,0,0.0,Regular,1
C017431,B,4,1,0,0,0,0.0,Regular,4
C017432,B,4,4,0,0,0,0.0,VIP,1
C017433,B,4,2,1,0,0,0.0,Regular,3
C017434,B,4,1,0,0,0,0.0,New,2
C017435,B,4,1,0,0,0,0.0,New,0
C017436,B,4,1,1,0,0,0.0,VIP,2
C017437,B,4,2,0,0,0,0.0,New,5
C017438,B,4,2,0,0,0,0.0,VIP,0
C017439,B,4,4,1,0,0,0.0,Regular,1
C017440,B,4,1,0,0,0,0.0,Regular,0
C017441,B,4,0,0,0,0,0.0,VIP,0
C017442,B,4,2,0,0,0,0.0,Regular,2
C017443,B,4,0,0,0,0,0.0,Regular,2
C017444,B,4,1,0,0,0,0.0,VIP,1
C017445,B,4,1,0,0,0,0.0,Regular,4
C017446,B,4,2,0,0,0,0.0,Regular,3
C017447,B,4,1,1,0,0,0.0,Regular,1
C017448,B,4,0,0,0,0,0.0,Regular,3
C017449,B,4,2,0,0,0,0.0,VIP,3
C017450,B,4,1,0,0,0,0.0,Regular,3
C017451,B,4,3,0,0,0,0.0,Regular,1
C017452,B,4,2,0,0,0,0.0,VIP,1
C017453,B,4,2,0,0,0,0.0,Regular,1
C017454,B,4,0,0,0,0,0.0,New,1
C017455,B,4,2,0,0,0,0.0,Regular,0
C017456,B,4,1,1,0,0,0.0,New,1
C017457,B,4,3,0,0,0,0.0,Regular,4
C017458,B,4,0,0,0,0,0.0,Regular,0
C017459,B,4,1,0,0,0,0.0,Regular,1
C017460,B,4,1,1,0,0,0.0,New,0
C017461,B,4,0,0,0,0,0.0,Regular,0
C017462,B,4,1,1,0,0,0.0,Regular,2
C017463,B,4,3,0,0,0,0.0,Regular,1
C017464,B,4,1,0,0,0,0.0,VIP,0
C017465,B,4,4,0,0,0,0.0,VIP,3
C017466,B,4,0,0,0,0,0.0,VIP,3
C017467,B,4,2,1,1,5,593.6,VIP,0
C017468,B,4,2,0,0,0,0.0,VIP,2
C017469,B,4,1,0,0,0,0.0,New,0
C017470,B,4,3,1,0,0,0.0,Regular,1
C017471,B,4,0,0,0,0,0.0,New,3
C017472,B,4,3,0,0,0,0.0,Regular,2
C017473,B,4,2,0,0,0,0.0,Regular,2
C017474,B,4,0,0,0,0,0.0,New,1
C017475,B,4,3,0,0,0,0.0,Regular,2
C017476,B,4,1,1,0,0,0.0,VIP,1
C017477,B,4,2,1,0,0,0.0,New,3
C017478,B,4,1,0,0,0,0.0,VIP,0
C017479,B,4,2,1,0,0,0.0,New,2
C017480,B,4,2,0,0,0,0.0,Regular,2
C017481,B,4,0,0,0,0,0.0,Regular,0
C017482,B,4,2,0,0,0,0.0,VIP,1
C017483,B,4,0,0,1,2,105.79,New,0
C017484,B,4,0,0,0,0,0.0,VIP,1
C017485,B,4,1,1,0,0,0.0,Regular,2
C017486,B,4,1,0,1,2,133.79,New,1
C017487,B,4,1,0,0,0,0.0,Regular,0
C017488,B,4,1,0,0,0,0.0,Regular,2
C017489,B,4,1,1,0,0,0.0,VIP,1
C017490,B,4,2,1,1,3,213.04,Regular,1
C017491,B,4,2,1,0,0,0.0,Regular,1
C017492,B,4,2,0,0,0,0.0,Regular,1
C017493,B,4,1,1,0,0,0.0,New,0
C017494,B,4,1,0,0,0,0.0,Regular,1
C017495,B,4,0,0,0,0,0.0,New,5
C017496,B,4,2,0,1,1,122.18,Regular,1
C017497,B,4,3,0,0,0,0.0,VIP,4
C017498,B,4,0,0,0,0,0.0,Regular,1
C017499,B,4,1,0,0,0,0.0,New,3
C017500,B,4,2,1,0,0,0.0,Regular,2
C017501,B,4,2,0,0,0,0.0,Regular,2
C017502,B,4,2,0,0,0,0.0,New,1
C017503,B,4,0,0,0,0,0.0,Regular,1
C017504,B,4,1,0,0,0,0.0,New,1
C017505,B,4,0,0,0,0,0.0,Regular,2
C017506,B,4,1,0,0,0,0.0,New,5
C017507,B,4,0,0,0,0,0.0,New,0
C017508,B,4,3,0,0,0,0.0,VIP,0
C017509,B,4,1,0,0,0,0.0,New,5
C017510,B,4,2,0,0,0,0.0,Regular,3
C017511,B,4,0,0,0,0,0.0,Regular,3
C017512,B,4,1,0,0,0,0.0,Regular,1
C017513,B,4,1,0,0,0,0.0,VIP,3
C017514,B,4,1,0,0,0,0.0,Regular,1
C017515,B,4,3,0,0,0,0.0,VIP,1
C017516,B,4,1,1,0,0,0.0,New,0
C017517,B,4,0,0,0,0,0.0,New,1
C017518,B,4,0,0,0,0,0.0,Regular,2
C017519,B,4,0,0,0,0,0.0,New,4
C017520,B,4,2,0,0,0,0.0,VIP,0
C017521,B,4,1,0,0,0,0.0,New,3
C017522,B,4,2,0,0,0,0.0,New,2
C017523,B,4,1,0,0,0,0.0,New,1
C017524,B,4,0,0,0,0,0.0,New,0
C017525,B,4,0,0,0,0,0.0,New,0
C017526,B,4,2,1,0,0,0.0,VIP,1
C017527,B,4,1,0,0,0,0.0,New,0
C017528,B,4,1,0,0,0,0.0,Regular,0
C017529,B,4,0,0,0,0,0.0,New,2
C017530,B,4,0,0,0,0,0.0,Regular,0
C017531,B,4,0,0,0,0,0.0,New,2
C017532,B,4,0,0,0,0,0.0,VIP,1
C017533,B,4,0,0,0,0,0.0,New,1
C017534,B,4,1,0,0,0,0.0,Regular,0
C017535,B,4,1,0,0,0,0.0,VIP,3
C017536,B,4,0,0,0,0,0.0,VIP,1
C017537,B,4,3,0,0,0,0.0,Regular,2
C017538,B,4,1,0,0,0,0.0,New,2
C017539,B,4,3,0,0,0,0.0,Regular,0
C017540,B,4,1,1,0,0,0.0,Regular,2
C017541,B,4,2,0,0,0,0.0,Regular,0
C017542,B,4,0,0,0,0,0.0,New,1
C017543,B,4,2,0,0,0,0.0,Regular,2
C017544,B,4,0,0,0,0,0.0,Regular,5
C017545,B,4,0,0,0,0,0.0,Regular,1
C017546,B,4,3,1,0,0,0.0,VIP,3
C017547,B,4,2,1,0,0,0.0,VIP,3
C017548,B,4,3,1,0,0,0.0,Regular,0
C017549,B,4,1,0,0,0,0.0,New,2
C017550,B,4,1,0,0,0,0.0,New,1
C017551,B,4,1,0,0,0,0.0,Regular,3
C017552,B,4,2,0,0,0,0.0,Regular,2
C017553,B,4,1,0,1,1,70.09,Regular,0
C017554,B,4,1,0,0,0,0.0,VIP,1
C017555,B,4,1,0,0,0,0.0,Regular,2
C017556,B,4,2,1,0,0,0.0,VIP,0
C017557,B,4,1,0,0,0,0.0,VIP,2
C017558,B,4,0,0,0,0,0.0,New,3
C017559,B,4,1,0,0,0,0.0,New,1
C017560,B,4,1,0,0,0,0.0,Regular,2
C017561,B,4,1,0,0,0,0.0,VIP,2
C017562,B,4,0,0,0,0,0.0,New,0
C017563,B,4,0,0,0,0,0.0,Regular,2
C017564,B,4,3,1,0,0,0.0,Regular,2
C017565,B,4,3,1,0,0,0.0,New,3
C017566,B,4,2,0,0,0,0.0,VIP,0
C017567,B,4,4,0,0,0,0.0,VIP,3
C017568,B,4,2,0,0,0,0.0,Regular,1
C017569,B,4,0,0,1,2,338.44,VIP,3
C017570,B,4,0,0,0,0,0.0,Regular,0
C017571,B,4,3,0,0,0,0.0,Regular,1
C017572,B,4,2,1,0,0,0.0,VIP,1
C017573,B,4,2,1,0,0,0.0,Regular,2
C017574,B,4,3,0,0,0,0.0,Regular,3
C017575,B,4,1,0,0,0,0.0,Regular,3
C017576,B,4,0,0,0,0,0.0,Regular,1
C017577,B,4,0,0,0,0,0.0,Regular,0
C017578,B,4,0,0,0,0,0.0,Regular,1
C017579,B,4,0,0,0,0,0.0,Regular,1
C017580,B,4,1,0,1,3,239.18,VIP,0
C017581,B,4,1,0,0,0,0.0,Regular,5
C017582,B,4,1,0,0,0,0.0,Regular,2
C017583,B,4,2,1,0,0,0.0,Regular,5
C017584,B,4,3,0,0,0,0.0,VIP,2
C017585,B,4,0,0,0,0,0.0,Regular,0
C017586,B,4,0,0,0,0,0.0,New,2
C017587,B,4,3,0,0,0,0.0,VIP,0
C017588,B,4,1,0,1,2,154.56,Regular,4
C017589,B,4,2,0,0,0,0.0,Regular,1
C017590,B,4,0,0,0,0,0.0,New,2
